Data a almacenar [x,y]:
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5506.875,=460.598
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-73.009,-31.461
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3529.357,-1704.733
-2651.629,2140.073
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8931.262,6783.804
Inf,Inf
-8605.817,6364.339
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8065.435,5116.629
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-412.521,211.325
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6539.406,1613.420
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6350.827,1284.877
-6690.524,1531.182
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5741.976,2045.684
-=302.934,4850.089
-5719.895,2106.636
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5087.797,1968.958
-<484.949,4843.376
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<111.484,4744.154
-4246.327,1660.645
-;998.695,4681.113
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:720.955,3293.717
-2896.402,867.412
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2069.526,493.269
-1830.603,389.106
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9331.791,1311.498
-1730.329,213.895
-1440.221,372.047
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3496.270,=192.056
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2858.320,;241.815
-2630.194,:227.718
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-345.055,1314.981
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2631.247,9447.941
Inf,Inf
-2880.070,:308.739
-774.549,2789.980
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2879.143,:839.648
-598.668,2307.090
-2248.987,8755.262
-307.692,1192.441
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2630.085,9978.713
Inf,Inf
-2729.145,:482.040
-524.253,2061.895
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3563.164,=041.500
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-698.808,5410.558
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2111.935,8129.657
-694.387,2678.970
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1800.089,5957.485
-4183.785,=928.722
-1667.666,5596.306
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6341.539,:915.018
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5856.752,:892.818
-2140.555,4025.799
-5981.335,;406.364
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2059.458,4210.853
-5807.831,;924.324
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5621.783,<013.158
Inf,Inf
-5952.547,<847.513
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2248.812,4970.444
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2244.745,4972.283
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2384.099,5190.115
-5895.264,<732.982
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5490.421,;366.970
-1995.400,4099.685
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5274.736,:186.876
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4936.075,8916.379
-728.239,1297.044
-682.316,1175.875
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8810.845,=755.636
Inf,Inf
-4234.838,6194.243
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2234.499,6354.051
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4083.267,:308.228
-889.860,2211.158
-3747.011,9201.851
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4196.944,9130.060
Inf,Inf
Inf,Inf
Inf,Inf
-4650.318,-2023.523
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;622.139,-5543.475
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<866.571,9428.768
-6188.659,4465.454
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4850.826,2202.665
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;847.520,2514.893
-3822.618,866.066
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:795.643,3879.354
-3320.300,1214.647
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:228.357,3935.904
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9726.790,3813.110
Inf,Inf
-1863.154,725.711
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9183.599,3442.172
-1395.278,515.610
-1038.790,372.324
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8473.836,2758.428
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?750.352,3822.233
Inf,Inf
-?845.008,3408.629
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?190.135,1924.011
-7457.555,829.086
-7605.215,2091.255
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-686.628,2548.627
-2780.566,:468.516
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2102.128,8248.861
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4184.772,>994.490
-2299.036,8211.741
Inf,Inf
Inf,Inf
Inf,Inf
-2532.217,9607.394
Inf,Inf
-2000.571,7761.826
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1928.902,7383.706
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1404.215,9835.768
Inf,Inf
Inf,Inf
Inf,Inf
-518.454,4014.157
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1756.069,6767.369
-3970.242,?317.320
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1331.879,4360.635
-3487.326,;598.577
-1009.681,3388.259
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5189.979,9652.706
-1415.806,2671.524
-5151.795,9817.924
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5410.397,:978.750
Inf,Inf
-5087.729,:424.173
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4862.237,:390.088
-1495.914,3203.435
-1481.046,3210.336
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1402.065,3105.683
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2089.263,4621.156
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5169.375,:952.898
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4152.096,8029.486
-570.430,1091.421
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3808.876,6906.888
-289.300,515.923
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7827.591,<257.332
-3680.732,5640.848
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-836.934,2094.473
-3580.470,8855.020
-420.622,1020.190
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3948.904,-1710.633
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7066.456,-3503.976
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<317.851,9308.528
Inf,Inf
-<428.656,9160.058
-5453.449,3953.081
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<186.393,7937.581
Inf,Inf
-5104.217,3091.604
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;852.821,5661.444
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3988.697,1234.946
-;403.339,3242.949
-3549.791,905.655
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3468.690,684.067
-3324.093,749.307
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:976.632,3332.995
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:712.330,3731.083
Inf,Inf
-:554.725,3792.782
-2839.464,1038.745
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9991.531,3838.516
-2342.964,904.515
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9062.815,3399.719
-1154.916,427.503
-8853.434,3227.855
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8512.819,2635.666
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-77.247,18.790
-7938.265,1816.738
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-?444.106,1956.180
-7839.678,867.239
-7481.796,2057.317
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2546.117,9471.237
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2314.643,9134.811
-2196.956,8620.967
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-21.370,76.573
-297.216,1062.720
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-116.540,448.609
-19.842,76.983
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1780.049,6761.101
-85.330,324.467
-2802.425,:727.491
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2000.129,7497.287
-324.246,1188.047
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-967.375,7554.816
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2495.519,9616.992
-244.503,944.361
-1942.823,7512.341
-4002.359,?441.225
Inf,Inf
Inf,Inf
Inf,Inf
-1590.765,5218.423
-1116.272,3757.181
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1606.906,2711.052
-5779.043,9909.488
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5712.233,:679.832
-2078.328,3913.916
-1981.928,3819.957
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5583.636,;464.019
-2319.739,4795.942
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5787.914,<359.380
-2144.561,4595.755
-5737.306,<382.954
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5381.207,;842.198
-2248.812,4970.444
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5556.074,<325.051
-2192.078,4855.620
-5991.365,=252.054
-2563.843,5670.860
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2231.728,4837.524
-2398.245,5183.594
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1827.348,3754.410
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5041.967,9730.837
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4864.321,8516.186
-425.150,733.146
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-43.043,66.839
-8744.848,=033.662
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1368.665,3398.232
-4323.392,:625.610
-1247.570,3032.933
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=185.912,-6135.561
-5828.843,-2523.120
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1189.189,893.579
-891.155,650.810
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7208.565,4791.060
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=967.261,7159.910
Inf,Inf
-=948.128,6620.260
-6607.995,2976.684
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
->180.452,4663.154
-6077.000,1847.058
-=891.214,3852.375
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5943.359,1353.366
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=610.985,3902.887
Inf,Inf
-=665.480,4169.808
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-=302.934,4850.089
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<737.032,4901.250
-4849.051,1876.564
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-<112.777,4740.851
-4605.423,1796.737
-<001.247,4674.567
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3917.417,1445.212
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;159.429,3605.742
-3615.083,1143.083
-;089.878,3400.439
-3264.792,975.798
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:756.689,2688.176
Inf,Inf
-:695.168,2392.490
-2582.566,545.261
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2366.671,282.732
-2427.159,645.391
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3279.145,<455.067
-1862.251,7136.527
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-539.070,1925.461
-2995.041,:675.316
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3309.669,<711.705
-1242.973,4784.684
-3157.338,<222.273
-661.574,2555.245
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3344.323,<702.631
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2990.285,;472.187
Inf,Inf
-972.286,3532.122
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1372.302,:858.125
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-628.829,2431.502
-3352.964,<964.949
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2436.054,8038.484
-4555.490,?287.179
-2159.480,7319.592
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3348.901,5695.956
-7855.161,=588.419
-3906.434,6852.183
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7379.924,=852.271
Inf,Inf
-214.468,410.895
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-260.600,530.998
-3859.041,7890.353
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-196.341,419.859
-3642.990,7851.515
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4050.059,8932.193
-191.289,422.185
-3675.624,8118.165
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-769.125,1706.152
-4088.107,9055.469
-824.214,1821.722
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4154.672,9025.123
-409.851,885.224
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3918.284,8146.140
-258.426,532.060
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7245.704,>210.915
-3552.873,6898.328
-6885.529,=244.611
-3374.541,6413.947
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6898.410,<365.410
-2941.369,5192.244
-7126.873,<383.066
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7257.801,;406.190
-2344.838,3608.579
-7182.278,:844.811
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2989.200,8650.603
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3100.650,7668.355
-6157.395,>992.316
-3385.627,8104.776
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-26.875,58.634
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9998.284,-4792.386
Inf,Inf
-=796.612,-6930.487
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;836.481,8668.946
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-4596.319,2938.762
-4548.502,2773.694
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;435.587,5925.271
Inf,Inf
-;375.939,5471.814
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-;284.505,2062.823
-2966.684,583.385
-3323.683,751.120
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:910.021,3105.870
-3022.695,891.777
-:734.338,3249.833
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-:713.346,3728.161
-2850.901,1006.932
-:797.756,3873.467
-2959.673,1082.721
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2224.022,857.203
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9488.450,3719.675
-1743.511,680.205
-2103.034,815.185
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9095.753,3310.584
-1520.767,545.075
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-808.135,255.288
-8757.366,2711.380
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8388.596,2132.867
-201.673,48.825
-8314.140,1895.604
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8084.764,2277.759
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2342.398,9244.349
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2356.519,8461.482
-4399.805,?731.823
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2740.578,:479.056
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-906.783,7190.549
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2431.219,9369.199
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6991.886,=333.476
-3160.908,6092.314
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6458.639,=315.823
-3309.845,6876.388
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3193.112,6931.365
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6624.138,>651.659
-2774.768,6137.395
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3399.317,7540.712
-6510.811,>421.944
-3147.677,6952.116
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3690.343,7970.647
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-7065.148,>586.525
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2796.880,5415.956
-2180.304,4149.569
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6144.066,;027.382
Inf,Inf
-1975.465,3385.264
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-6079.195,9576.970
Inf,Inf
-6253.156,9464.302
-1260.749,1870.237
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2394.446,6960.142
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-5933.933,>944.522
Inf,Inf
-2243.504,5391.331
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-8623.286,-4107.322
-1108.040,-537.437
-8434.561,-4202.443
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-3648.102,2735.029
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-2906.342,1778.829
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9717.051,5068.484
Inf,Inf
-9743.043,4732.280
-2511.386,1162.751
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-1785.646,560.336
-1437.755,381.465
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9273.564,1674.322
Inf,Inf
-9355.048,1927.230
Inf,Inf
Inf,Inf
Inf,Inf
Inf,Inf
-9315.369,2629.948
-1182.113,345.254
